user_index,weights,status,elapsed,objectives
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.OPTIMAL,353.59114503860474,"{'makespan': 0.6466666666666666, 'workstations': 9, 'employees': 2, 'robots': 0, 'employee_time': 0.9233333333333333}"
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.OPTIMAL,114.3440260887146,"{'makespan': 0.6466666666666666, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 1.1455555555555557}"
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,0.9103460311889648,"{'makespan': 1.9288888888888889, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.9066666666666667}"
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,0.7264783382415771,"{'makespan': 1.3677777777777778, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}"
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,0.8551430702209473,"{'makespan': 1.9266666666666667, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.91}"
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.OPTIMAL,90.86245322227478,"{'makespan': 0.6466666666666666, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 1.1455555555555557}"
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,0.7347526550292969,"{'makespan': 1.3655555555555556, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.18222222222222223}"
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,0.7854089736938477,"{'makespan': 1.3655555555555556, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.18222222222222223}"
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,0.8154463768005371,"{'makespan': 1.3677777777777778, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}"
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,0.5451960563659668,"{'makespan': 2.5455555555555556, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}"
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.OPTIMAL,1.4570682048797607,"{'makespan': 2.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 2.0}"
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,1.2873635292053223,"{'makespan': 2.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 2.0}"
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.OPTIMAL,1.996521234512329,"{'makespan': 1.9288888888888889, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.9066666666666667}"
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.FEASIBLE,600.2875764369965,"{'makespan': 1.028888888888889, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.20444444444444446}"
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.FEASIBLE,600.2743654251099,"{'makespan': 1.028888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.1688888888888889}"
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.FEASIBLE,600.2695717811584,"{'makespan': 0.6466666666666666, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 1.1455555555555557}"
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.FEASIBLE,600.2483146190643,"{'makespan': 0.6533333333333333, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.9511111111111111}"
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,14.532951831817627,"{'makespan': 0.9555555555555556, 'workstations': 4, 'employees': 2, 'robots': 0, 'employee_time': 1.47}"
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.FEASIBLE,600.2999546527863,"{'makespan': 0.7744444444444445, 'workstations': 6, 'employees': 1, 'robots': 0, 'employee_time': 0.7433333333333333}"
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,600.2609219551086,"{'makespan': 0.6466666666666666, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 1.1455555555555557}"
