user_index,weights,status,elapsed,objectives
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.FEASIBLE,600.5873141288757,"{'makespan': 0.7855555555555556, 'workstations': 9, 'employees': 2, 'robots': 0, 'employee_time': 1.1377777777777778}"
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.FEASIBLE,600.3269064426422,"{'makespan': 0.7855555555555556, 'workstations': 7, 'employees': 2, 'robots': 0, 'employee_time': 1.208888888888889}"
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,2.5723609924316406,"{'makespan': 2.4055555555555554, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 2.3833333333333333}"
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,1.5272016525268555,"{'makespan': 1.6622222222222223, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.14444444444444443}"
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,1.9970183372497559,"{'makespan': 2.4033333333333333, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 2.3866666666666667}"
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.FEASIBLE,600.3563661575317,"{'makespan': 0.7855555555555556, 'workstations': 7, 'employees': 2, 'robots': 0, 'employee_time': 1.208888888888889}"
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,1.521667242050171,"{'makespan': 1.66, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.22777777777777777}"
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,1.562560796737671,"{'makespan': 1.66, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.22777777777777777}"
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,1.554734230041504,"{'makespan': 1.6622222222222223, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.14444444444444443}"
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,0.7155838012695312,"{'makespan': 3.1344444444444446, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.14444444444444443}"
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.OPTIMAL,2.5850107669830322,"{'makespan': 2.5166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 2.5}"
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,2.5481693744659424,"{'makespan': 2.5166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 2.5}"
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.OPTIMAL,2.079756259918213,"{'makespan': 2.4055555555555554, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 2.3833333333333333}"
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.FEASIBLE,600.2968983650208,"{'makespan': 1.2677777777777777, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.21555555555555556}"
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.FEASIBLE,600.3255531787872,"{'makespan': 1.2677777777777777, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.21555555555555556}"
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.FEASIBLE,600.2753791809082,"{'makespan': 0.7944444444444444, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 1.4322222222222223}"
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.FEASIBLE,600.2676217556,"{'makespan': 0.8166666666666667, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 1.13}"
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,26.847870349884033,"{'makespan': 1.1655555555555555, 'workstations': 4, 'employees': 2, 'robots': 0, 'employee_time': 1.8122222222222222}"
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.FEASIBLE,600.3362550735474,"{'makespan': 0.9066666666666666, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.9055555555555556}"
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,600.2853727340698,"{'makespan': 0.7855555555555556, 'workstations': 7, 'employees': 2, 'robots': 0, 'employee_time': 1.208888888888889}"
