iter,weights,bounds,results,regret
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}",,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",6.424004398711805
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.9528938888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",6.424004398711805
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1.5}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': 0.9528938888888889}","{'makespan': 0.7744444444444445, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.4}",2.2359594690126463
2,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1.5}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 0.7744444444444445, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.4}",2.2359594690126463
2,"{'makespan': 1, 'workstations': 1.5, 'employees': 1, 'robots': 1, 'employee_time': 2.25}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}",0.5344434844081376
2,"{'makespan': 1, 'workstations': 2.25, 'employees': 1, 'robots': 1, 'employee_time': 2.25}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",6.424004398711805
2,"{'makespan': 1, 'workstations': 2.25, 'employees': 1, 'robots': 1, 'employee_time': 3.375}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}",0.5344434844081376
2,"{'makespan': 1, 'workstations': 3.375, 'employees': 1, 'robots': 1, 'employee_time': 3.375}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",6.424004398711805
2,"{'makespan': 1, 'workstations': 3.375, 'employees': 1, 'robots': 1, 'employee_time': 5.0625}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}",0.5344434844081376
2,"{'makespan': 1, 'workstations': 5.0625, 'employees': 1, 'robots': 1, 'employee_time': 5.0625}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",6.424004398711805
2,"{'makespan': 1, 'workstations': 5.0625, 'employees': 1, 'robots': 1, 'employee_time': 7.59375}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}",0.5344434844081376
2,"{'makespan': 1, 'workstations': 7.59375, 'employees': 1, 'robots': 1, 'employee_time': 7.59375}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",6.424004398711805
2,"{'makespan': 1, 'workstations': 7.59375, 'employees': 1, 'robots': 1, 'employee_time': 11.390625}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}",0.5344434844081376
2,"{'makespan': 1, 'workstations': 11.390625, 'employees': 1, 'robots': 1, 'employee_time': 11.390625}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",6.424004398711805
2,"{'makespan': 1, 'workstations': 11.390625, 'employees': 1, 'robots': 1, 'employee_time': 17.0859375}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}",0.5344434844081376
2,"{'makespan': 1, 'workstations': 17.0859375, 'employees': 1, 'robots': 1, 'employee_time': 17.0859375}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",6.424004398711805
2,"{'makespan': 1, 'workstations': 17.0859375, 'employees': 1, 'robots': 1, 'employee_time': 25.62890625}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}",0.5344434844081376
2,"{'makespan': 1, 'workstations': 25.62890625, 'employees': 1, 'robots': 1, 'employee_time': 25.62890625}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}",6.161888304139502
2,"{'makespan': 1, 'workstations': 25.62890625, 'employees': 1, 'robots': 1, 'employee_time': 38.443359375}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.4167779436022307
2,"{'makespan': 1, 'workstations': 38.443359375, 'employees': 1, 'robots': 1, 'employee_time': 38.443359375}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}",6.161888304139502
2,"{'makespan': 1, 'workstations': 38.443359375, 'employees': 1, 'robots': 1, 'employee_time': 57.6650390625}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.4167779436022307
2,"{'makespan': 1, 'workstations': 57.6650390625, 'employees': 1, 'robots': 1, 'employee_time': 57.6650390625}","{'makespan': None, 'workstations': 3.950005, 'employees': None, 'robots': None, 'employee_time': 0.3828938888888889}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}",6.161888304139502
